"","W_st","R_eq_sen","R0_sen","R_eq_res","R0_res","No_trt_cat","Incidence","Vector_no","Prob_onward_tran","Risk","prevalence","vector_birth","vector_mortality","fit.adj"
"R0s139",50,0.342779749155107,0.342779749155328,0.514654210373152,0.514654210373365,1.50417046957123e-11,1.65495052627052e-11,5000,0.402292760148278,6.05116889937343e-12,1.6162805602099e-14,0.15,0.15,0.9
"R0s140",50,0.314147466358505,0.314147466358998,0.514654210372564,0.514654210373365,4.03811402589529e-12,4.21118447007582e-12,5000,0.402292760147926,1.62450403726947e-12,1.92848271803068e-15,0.15,0.15,0.9
"R0s141",50,0.311284238079375,0.311284238079366,0.51465421037344,0.514654210373365,3.44516451262886e-12,3.57612840608923e-12,5000,0.40229276014845,1.38596474095096e-12,1.46450468317718e-15,0.15,0.15,0.9
"R0s142",50,0.308421009798331,0.308421009799733,0.514654210371011,0.514654210373365,2.90865387914174e-12,3.00552883768345e-12,5000,0.402292760146998,1.17013039735221e-12,1.08711099170215e-15,0.15,0.15,0.9
"R0s143",50,0.305557781520041,0.3055577815201,0.514654210373284,0.514654210373365,2.42414632696797e-12,2.49379147707988e-12,5000,0.402292760148357,9.75216516879445e-13,7.84248335051418e-16,0.15,0.15,0.9
"R0s144",50,0.302694553242657,0.302694553240467,0.514654210376995,0.514654210373365,1.98653613601271e-12,2.03477075838592e-12,5000,0.402292760150575,7.99169105295411e-13,5.45003823234536e-16,0.15,0.15,0.9
"R0s145",50,0.299831324960726,0.299831324960834,0.514654210373189,0.514654210373365,1.59102212081232e-12,1.6227693446973e-12,5000,0.4022927601483,6.40056680438593e-13,3.59916949750055e-16,0.15,0.15,0.9
"R0s146",50,0.29696809668121,0.296968096681201,0.514654210373408,0.514654210373365,1.23350024099192e-12,1.25292148075793e-12,5000,0.402292760148431,4.96228216592396e-13,2.20906085320877e-16,0.15,0.15,0.9
"R0s147",50,0.294104868399109,0.294104868401568,0.514654210368942,0.514654210373365,9.10403447083022e-13,9.21008662929822e-13,5000,0.402292760145762,3.66248715573245e-13,1.21021657450545e-16,0.15,0.15,0.9
"R0s148",50,0.29124164012306,0.291241640121935,0.514654210375451,0.514654210373365,6.18569467164372e-13,6.2330901173536e-13,5000,0.402292760149652,2.48846018289855e-13,5.42590370365354e-17,0.15,0.15,0.9
"R0s149",50,0.288378411842334,0.288378411842302,0.514654210373433,0.514654210373365,3.54187486765482e-13,3.55526457107979e-13,5000,0.402292760148446,1.42487061660927e-13,1.53772155378787e-17,0.15,0.15,0.9
"R0s150",100,1,20.9657940311573,0.900000000000003,18.8692146280416,0,111.612947036127,5000,0.593430340259402,0,0.479727105967328,0.03,0.03,0.9
"R0s151",100,1.00000000000001,19.5630442380713,0.968996788319581,18.8692146280416,24.0674097103249,120.337048551624,5000,0.620536470540152,14.9347054766888,0.41377955210615,0.03,0.03,0.9
"R0s152",100,1,18.1602944449854,1.05900187498445,18.8692146280416,52.1693365863167,130.423341465791,5000,0.65319821082252,34.0769173179799,0.3363459911065,0.03,0.03,0.9
"R0s153",100,0.999999999999998,16.7575446518994,1.18112141806918,18.8692146280416,85.2831825650175,142.138637608362,5000,0.693065656187249,59.1068448861609,0.244372213355953,0.03,0.03,0.9
"R0s154",100,1,15.3547948588134,1.35568795665551,18.8692146280416,124.585427677854,155.731784597317,5000,0.74223010107895,92.4710545782976,0.133871132903275,0.03,0.03,0.9
"R0s155",100,1,14.6534199622704,1.4740424387658,18.8692146280416,146.936451625468,163.262724028298,5000,0.771002098394765,113.288312533917,0.0701724631328712,0.03,0.03,0.9
"R0s156",100,1,14.5832824726161,1.4874253034162,18.8692146280416,149.277558781476,164.041273386237,5000,0.774046330608036,115.547746616927,0.0634563844853696,0.03,0.03,0.9
"R0s157",100,1,14.5131449829618,1.50112852902035,18.8692146280416,151.638230571696,164.824163664886,5000,0.777121506679243,117.84133021205,0.0566748723177047,0.03,0.03,0.9
"R0s158",100,1.00000000000001,14.4430074933075,1.51516328377448,18.8692146280416,154.018504158611,165.611294794206,5000,0.780227703332263,120.169503770344,0.0498273367864633,0.03,0.03,0.9
"R0s159",100,1,14.3728700036532,1.52954123628617,18.8692146280416,156.418402876334,166.402556251419,5000,0.783364971187097,122.532697662351,0.0429132025571652,0.03,0.03,0.9
"R0s160",100,1,14.3027325139989,1.54427458227224,18.8692146280416,158.837935003573,167.197826319551,5000,0.786533332424938,124.931330333856,0.0359319108912799,0.03,0.03,0.9
"R0s161",100,1,14.2325950243446,1.55937607285024,18.8692146280416,161.277092442475,167.996971294245,5000,0.789732778289341,127.365806289023,0.028882921915565,0.03,0.03,0.9
"R0s162",100,1.00000000000008,14.1624575346903,1.57485904452248,18.8692146280416,163.735849296063,168.799844635116,5000,0.792963266413853,129.836513886852,0.0217657170888053,0.03,0.03,0.9
"R0s163",100,1.00000000000003,14.092320045036,1.59073745095612,18.8692146280416,166.21416033653,169.606286057684,5000,0.796224717965934,132.343822935899,0.0145798018823,0.03,0.03,0.9
"R0s164",100,0.999999999999998,14.0221825553817,1.60702589667254,18.8692146280416,168.711959356631,170.416120562254,5000,0.799517014597646,134.888082071733,0.00732470869181929,0.03,0.03,0.9
"R0s165",100,0.999999999999992,5.75313586212492,0.899999999999993,5.17782227591242,0,96.3661173514458,5000,0.593430340259398,0,0.414194229414558,0.06,0.06,0.9
"R0s166",100,0.999999999999992,5.36821315763788,0.96832664026855,5.17782227591242,20.3653458007765,101.826729003882,5000,0.620282088568176,12.6322592277188,0.350131724408926,0.06,0.06,0.9
"R0s167",100,1,4.98329045315084,1.05562176726743,5.17782227591242,43.0035603266799,107.5089008167,5000,0.652024000057171,28.0393534209017,0.2772524257665,0.06,0.06,0.9
"R0s168",100,0.999999999999995,4.5983677486638,1.17031975861765,5.17782227591242,67.8700328821538,113.116721470256,5000,0.689732285373485,46.8121528881815,0.194476210398327,0.06,0.06,0.9
"R0s169",100,0.999999999999984,4.21344504417676,1.32590434352146,5.17782227591242,94.4031136255141,118.003892031893,5000,0.734437309436094,69.3331687735125,0.101439245393309,0.06,0.06,0.9
"R0s170",100,0.999999999999989,4.02098369193324,1.42537200026169,5.17782227591242,107.82247330163,119.802748112922,5000,0.759580989363689,81.8999009460919,0.0514927946670393,0.06,0.06,0.9
"R0s171",100,0.999999999999965,4.00173755670889,1.43630465692856,5.17782227591242,109.151012374707,119.946167444733,5000,0.762195092281255,83.1943659495321,0.0463989943616108,0.06,0.06,0.9
"R0s172",100,1,3.98249142148454,1.44743240870541,5.17782227591242,110.475263213964,120.081807841265,5000,0.76482665740909,84.4944262903256,0.0412901905628338,0.06,0.06,0.9
"R0s173",100,0.999999999999999,3.96324528626019,1.45875946543673,5.17782227591242,111.794699029047,120.209353794674,5000,0.767475449373456,85.7996868748879,0.0361672913906829,0.06,0.06,0.9
"R0s174",100,1.00000000000002,3.94399915103583,1.47029011198201,5.17782227591242,113.108771910724,120.32848075609,5000,0.770141209276599,87.1097263791164,0.0310312568773294,0.06,0.06,0.9
"R0s175",100,1.00000000000002,3.92475301581148,1.48202870698898,5.17782227591242,114.41691230246,120.438855055221,5000,0.772823653663422,88.4240962064746,0.0258831008928371,0.06,0.06,0.9
"R0s176",100,0.999999999999943,3.90550688058713,1.49397968136415,5.17782227591242,115.718528484567,120.540133838091,5000,0.775522473472266,89.7423194369222,0.020723893094712,0.06,0.06,0.9
"R0s177",100,1.0000000000002,3.88626074536278,1.50614753641545,5.17782227591242,117.013006074982,120.631965025755,5000,0.778237332972875,91.0638897709329,0.0155547608962136,0.06,0.06,0.9
"R0s178",100,1.00000000000006,3.86701461013843,1.51853684163395,5.17782227591242,118.299707549129,120.713987295029,5000,0.780967868693666,92.3882704717271,0.010376891447204,0.06,0.06,0.9
"R0s179",100,1,3.84776847491407,1.5311522320969,5.17782227591242,119.577971785794,120.785830086661,5000,0.783713688344613,93.7148933130129,0.00519153362114695,0.06,0.06,0.9
"R0s180",100,1.00000000009255,2.10492527010933,0.900000000083296,1.89443274309839,0,60.6426636088655,5000,0.593430340293267,0,0.260650133175652,0.09,0.09,0.9
"R0s181",100,1.00000000054533,1.96409189729648,0.966777147123357,1.8944327430984,11.9267354633344,59.6336773353269,5000,0.619693262193901,7.39091760659738,0.205050702069942,0.09,0.09,0.9
"R0s182",100,0.999999997964412,1.82325852448364,1.04802675484084,1.8944327430984,22.9140945759702,57.2852363936352,5000,0.649371056195386,14.8797497965587,0.147731682148402,0.09,0.09,0.9
"R0s183",100,1.00000001786167,1.68242515167079,1.14724832702959,1.89443274309839,31.837380930072,53.0623017889592,5000,0.682490749940971,21.7287179871212,0.0912274965748017,0.09,0.09,0.9
"R0s184",100,1.00000129913361,1.54159177885794,1.26774608420637,1.89443274309839,37.1141635580551,46.3927112667134,5000,0.718534693526238,26.6678141376698,0.0398803874167498,0.09,0.09,0.9
"R0s185",100,1.00019074584124,1.47117509245152,1.33679607925386,1.89443274309839,37.7950476651782,41.9949763840761,5000,0.73731405327633,27.8668197877846,0.0180497865543265,0.09,0.09,0.9
"R0s186",100,1.00029182102492,1.46413342381088,1.3441128016754,1.89443274309839,37.7738642896097,41.5103930957028,5000,0.739229039179269,27.9235374048963,0.0160572886870997,0.09,0.09,0.9
"R0s187",100,1.00044821691529,1.45709175517024,1.35155216984869,1.89443274309839,37.7330361415906,41.0150495197889,5000,0.741161812146894,27.9662854445055,0.0141027430709361,0.09,0.09,0.9
"R0s188",100,1.00069404899139,1.45005008652959,1.35915518632493,1.89443274309839,37.6700978912895,40.5066588194351,5000,0.743122300895722,27.9934898199421,0.0121868516037226,0.09,0.09,0.9
"R0s189",100,1.00108936119494,1.44300841788895,1.36699435006829,1.89443274309839,37.5807898061991,39.9811265795856,5000,0.74512813493832,28.0025038178022,0.0103102449299824,0.09,0.09,0.9
"R0s190",100,1.00174629384632,1.43596674924831,1.37520551048004,1.89443274309839,37.4571937100348,39.4306836618145,5000,0.747212360043043,27.9884781126645,0.00847347043762627,0.09,0.09,0.9
"R0s191",100,1.00289214269265,1.42892508060767,1.38406463189922,1.89443274309839,37.283186068993,38.8393384134049,5000,0.749441945771128,27.9415835120931,0.0066770012757906,0.09,0.09,0.9
"R0s192",100,1.00504510693851,1.42188341196702,1.39420170890955,1.89443274309839,37.0215752698555,38.1700265438709,5000,0.75196904173879,27.8390784793337,0.00492134823845789,0.09,0.09,0.9
"R0s193",100,1.00962063257081,1.41484174332638,1.40733848991812,1.89443274309839,36.5688036156288,37.3194020175074,5000,0.755206061558306,27.6169821544581,0.00320770451030836,0.09,0.09,0.9
"R0s194",100,1.02190734094843,1.40780007468574,1.42990587155741,1.89443274309839,35.5250647769115,35.888619666238,5000,0.760668550919906,27.0227995451891,0.00154233731705315,0.09,0.09,0.9
"R0s195",100,0.866201267625485,0.86640561100827,0.779581140862937,0.779765049907443,0,0.0234628778319435,5000,0.541401940930784,0,0.000111684825504891,0.12,0.12,0.9
"R0s196",100,0.808411828254684,0.808437365695727,0.77974055967978,0.779765049907444,0.000678507982308417,0.00299419954228802,5000,0.541475044263589,0.000367395139753649,1.16652657015924e-05,0.12,0.12,0.9
"R0s197",100,0.750466442290148,0.750469120383183,0.779762333985971,0.779765049907444,0.000143729254857743,0.00031654221790153,5000,0.541485028217674,7.782723962235e-05,9.26650822866813e-07,0.12,0.12,0.9
"R0s198",100,0.692500618208133,0.69250087507064,0.779764777413826,0.779765049907443,2.01256186962611e-05,3.02124905799243e-05,5000,0.54148614856456,1.08977437553173e-05,5.76683683469929e-08,0.12,0.12,0.9
"R0s199",100,0.634532607818794,0.634532629758096,0.779765025855832,0.779765049907443,2.15940587239081e-06,2.54127911250566e-06,5000,0.541486262478646,1.16928861501534e-06,2.32035251572468e-09,0.12,0.12,0.9
"R0s200",100,0.605548502051928,0.605548507101825,0.77976504430408,0.779765049907443,5.37791458302937e-07,5.78889388280485e-07,5000,0.541486270937422,2.91206691298455e-07,2.5683314700649e-10,0.12,0.12,0.9
"R0s201",100,0.602650090600995,0.602650094836197,0.77976504520289,0.779765049907443,4.54041617834617e-07,4.84843027194813e-07,5000,0.541486271349538,2.45857302678779e-07,1.93008511854415e-10,0.12,0.12,0.9
"R0s202",100,0.599751679057217,0.59975168257057,0.779765046000922,0.779765049907443,3.79342113769167e-07,4.01907394125881e-07,5000,0.541486271715447,2.05408546889523e-07,1.41779324261046e-10,0.12,0.12,0.9
"R0s203",100,0.596853267424804,0.596853270304943,0.779765046701246,0.779765049907443,3.12720658002531e-07,3.28779764883458e-07,5000,0.541486272036555,1.69333943290609e-07,1.01169905729833e-10,0.12,0.12,0.9
"R0s204",100,0.593954855725806,0.593954858039316,0.779765047330464,0.779765049907443,2.53364616749741e-07,2.64369105041184e-07,5000,0.54148627232506,1.37193461862885e-07,6.95102808842528e-11,0.12,0.12,0.9
"R0s205",100,0.591056443954861,0.591056445773689,0.779765047879748,0.779765049907444,2.00554401971922e-07,2.0771811948831e-07,5000,0.541486272576915,1.08597455572668e-07,4.53689032179052e-11,0.12,0.12,0.9
"R0s206",100,0.588158032117541,0.588158033508062,0.779765048354622,0.779765049907443,1.5361530770615e-07,1.57947932730246e-07,5000,0.541486272794651,8.31805804140067e-08,2.75107820355503e-11,0.12,0.12,0.9
"R0s207",100,0.585259620234339,0.585259621242434,0.779765048780379,0.779765049907443,1.11943850276697e-07,1.14281364553795e-07,5000,0.541486272989866,6.06160582704645e-08,1.48809083986763e-11,0.12,0.12,0.9
"R0s208",100,0.582361208307424,0.582361208976807,0.779765049158936,0.779765049907443,7.50280527879689e-08,7.60591923729523e-08,5000,0.54148627316344,4.06266606868671e-08,6.58123316959608e-12,0.12,0.12,0.9
"R0s209",100,0.579462796334721,0.57946279671118,0.779765049485955,0.779765049907443,4.23545880335705e-08,4.26419631749233e-08,5000,0.541486273313383,2.29344280320217e-08,1.83884426623326e-12,0.12,0.12,0.9
"R0s210",100,0.380394784708856,0.380394784718795,0.342355306237971,0.342355306246915,0,1.00493901679416e-09,5000,0.289904141606322,0,9.16163488376404e-12,0.15,0.15,0.9
"R0s211",100,0.354943866676484,0.354943866677613,0.34235530624584,0.342355306246915,4.20971472794679e-11,1.13303799946353e-10,5000,0.28990414161191,1.22041373463643e-11,7.23756272731425e-13,0.15,0.15,0.9
"R0s212",100,0.329492948636228,0.329492948636432,0.342355306246714,0.342355306246916,1.14748197287089e-11,1.81499029722223e-11,5000,0.289904141612531,3.32659776360988e-12,7.39804235009824e-14,0.15,0.15,0.9
"R0s213",100,0.304042030595199,0.30404203059525,0.342355306246866,0.342355306246915,3.1567765765643e-12,3.92314531887412e-12,5000,0.289904141612639,9.15162603691761e-13,9.04549356489051e-15,0.15,0.15,0.9
"R0s214",100,0.278591112554019,0.278591112554069,0.342355306246853,0.342355306246915,8.02103550413212e-13,8.71911105785144e-13,5000,0.289904141612629,2.32533141266985e-13,8.61886602638706e-16,0.15,0.15,0.9
"R0s215",100,0.265865653533541,0.265865653533478,0.342355306246977,0.342355306246915,3.10009158526812e-13,3.21790679612675e-13,5000,0.289904141612718,8.98729389947965e-14,1.4805112010616e-16,0.15,0.15,0.9
"R0s216",100,0.264593107632193,0.264593107631419,0.342355306247934,0.342355306246915,2.73374159537266e-13,2.82606764070325e-13,5000,0.289904141613398,7.92523010599351e-14,1.1620859771264e-16,0.15,0.15,0.9
"R0s217",100,0.263320561729316,0.26332056172936,0.342355306246862,0.342355306246915,2.38393253564294e-13,2.45460798334352e-13,5000,0.289904141612636,6.91111915408001e-14,8.90996100140493e-17,0.15,0.15,0.9
"R0s218",100,0.262048015833535,0.262048015827301,0.342355306255062,0.342355306246915,2.05120799341908e-13,2.10376302620424e-13,5000,0.289904141618459,5.94653692613081e-14,6.63597092216427e-17,0.15,0.15,0.9
"R0s219",100,0.260775469924528,0.260775469925242,0.342355306245986,0.342355306246915,1.73420420583878e-13,1.7718260690954e-13,5000,0.289904141612014,5.02752981673635e-14,4.75776858682573e-17,0.15,0.15,0.9
"R0s220",100,0.25950292402426,0.259502924023183,0.342355306248362,0.342355306246916,1.43229025039921e-13,1.45787205229952e-13,5000,0.289904141613701,4.15226875583656e-14,3.2400903251881e-17,0.15,0.15,0.9
"R0s221",100,0.258230378120663,0.258230378121124,0.342355306246276,0.342355306246915,1.14456711106315e-13,1.16072670453357e-13,5000,0.28990414161222,3.31814745850341e-14,2.04979157270908e-17,0.15,0.15,0.9
"R0s222",100,0.256957832217185,0.256957832219065,0.342355306244311,0.342355306246915,8.707665970326e-14,8.79878475135429e-14,5000,0.289904141610825,2.52438842856115e-14,1.15752655773772e-17,0.15,0.15,0.9
"R0s223",100,0.25568528631365,0.255685286317006,0.34235530624254,0.342355306246915,6.09369296636613e-14,6.13570818501316e-14,5000,0.289904141609567,1.76658682864663e-14,5.34520259894229e-18,0.15,0.15,0.9
"R0s224",100,0.254412740424478,0.254412740414946,0.342355306259719,0.342355306246915,3.58280784507403e-14,3.595016986123e-14,5000,0.289904141621766,1.03867083292191e-14,1.55549279754723e-18,0.15,0.15,0.9
"R0s225",150,0.999999999999998,15.7071792072945,0.899999999999998,14.136461286565,0,109.563733388111,5000,0.5934303402594,0,0.470919316557793,0.03,0.03,0.9
"R0s226",150,1,14.9181324486836,0.951200894431872,14.136461286565,23.5893143650678,117.94657182534,5000,0.613723132929951,14.4773079157989,0.405559885752125,0.03,0.03,0.9
"R0s227",150,1,14.1290856900727,1.01603784134024,14.136461286565,51.0464198761323,127.616049690331,5000,0.637973491284012,32.5662627059257,0.329106325844663,0.03,0.03,0.9
"R0s228",150,1,13.3400389314619,1.10064607426164,14.136461286565,83.3003957378805,138.833992896468,5000,0.667343906284316,55.5900114867465,0.238690694550167,0.03,0.03,0.9
"R0s229",150,1,12.550992172851,1.21533876245733,14.136461286565,121.505535156874,151.881918946092,5000,0.703390482896214,85.4658370485562,0.130561687258716,0.03,0.03,0.9
"R0s230",150,0.999999999999999,12.1564687935456,1.28924389066438,14.136461286565,143.249263462625,159.165848291806,5000,0.724521003395158,103.787100099558,0.0684115721316335,0.03,0.03,0.9
"R0s231",150,1,12.117016455615,1.29741661864034,14.136461286565,145.529863882106,159.922927342974,5000,0.726763243208902,105.765755858709,0.0618632771863923,0.03,0.03,0.9
"R0s232",150,1.00000000000001,12.0775641176845,1.30574740722816,14.136461286565,147.830387295082,160.685203581611,5000,0.729030065545167,107.772796939301,0.0552516887927172,0.03,0.03,0.9
"R0s233",150,1,12.0381117797539,1.31424067351814,14.136461286565,150.150974416084,161.452660662456,5000,0.731321739679813,109.80867182459,0.0485761318869915,0.03,0.03,0.9
"R0s234",150,1,11.9986594418234,1.32290099177344,14.136461286565,152.491761246458,162.225277921764,5000,0.733638532361341,111.873831918048,0.0418359331020777,0.03,0.03,0.9
"R0s235",150,0.999999999999987,11.9592071038928,1.33173310000583,14.136461286565,154.852878580336,163.003030084564,5000,0.735980707275975,113.968731101276,0.035030421632475,0.03,0.03,0.9
"R0s236",150,1,11.9197547659623,1.3407419068531,14.136461286565,157.234451475852,163.785886954013,5000,0.738348524470163,116.093825243071,0.0281589301718939,0.03,0.03,0.9
"R0s237",150,0.999999999999845,11.8803024280317,1.34993249877166,14.136461286565,159.6365986895,164.573813081958,5000,0.740742239727462,118.249571655734,0.0212207959285209,0.03,0.03,0.9
