"","W_st","R_eq_sen","R0_sen","R_eq_res","R0_res","No_trt_cat","Incidence","Vector_no","Prob_onward_tran","Risk","prevalence","vector_birth","vector_mortality","fit.adj","times","CS","CEs","CEr","CIs","CIr","CTs","CTr","CR","PS","PEs","PEr","PIs","PIr","PTs","PTr","PR","WS","WEs","WEr","WIs","WIr","WR","VS","VEs","VEr","VIs","VIr","total.cattle","treat_prop"
"R0s4662",100,0.999999999999782,8.49747452081418,1.72832458145337,12.5794764186944,150.539772485102,155.195641737218,3000,0.822418315481522,123.806666100169,0.0200115375625479,0.03,0.03,1,3000,9.35923441130384,6.37353764834572,0,1.00057687812739,0,0.164681700740507,0,33.101969361479,0,0,0,0,0,0,0,0,12.2332856345906,10.9633922001519,0,43.0283672371554,0,33.7749549280894,2859.58295647914,63.3545361305685,0,77.0625073900204,0,49.9999999999965,0.97
"R0s4663",100,1.00000000000011,8.4553920270216,1.74482021993758,12.5794764186944,152.656256471908,155.771690277457,3000,0.825323610523663,125.990812760422,0.0133905436874191,0.03,0.03,1,3000,9.46981959043107,6.39719467258551,-3.53659938857328e-22,0.669527184370957,-3.67662306168395e-23,0.166997010354595,-1.34767729499227e-21,33.2964615422627,0,0,0,0,0,0,0,0,12.3198875321131,10.9525743112233,-5.94559140651315e-22,42.9859099311452,-1.74560388899142e-21,33.7416282255223,2860.70758903002,62.8471150103932,-4.21680143396494e-21,76.4452959603167,-4.48741803042722e-21,50.0000000000048,0.98
"R0s4664",100,0.999999999999994,8.41330953322902,1.76170592974064,12.5794764186944,154.782190614235,156.345647085086,3000,0.828248382427004,128.198099004748,0.00671994126115493,0.03,0.03,1,3000,9.58287908696259,6.42076579404871,0,0.335997063057746,0,0.169322657885751,0,33.4910353980447,0,0,0,0,0,0,0,0,12.4086342634647,10.9414885000548,0,42.9424011023658,0,33.7074761341148,2861.84378891061,62.3344748448999,0,75.8217362445557,0,49.9999999999995,0.99
"R0s4665",100,1.00000000000005,3.45188151727495,1.00000000000005,3.45188151727495,0,82.3370673546967,3000,0.632120558828575,0,0.353895529907643,0.06,0.06,1,3000,15.0343762178039,3.38139907000808,0,17.6947764953821,0,0,0,13.8894482168056,0,0,0,0,0,0,0,0,29.6779555376429,8.78428866036396,0,34.4759716240078,0,27.0617841779852,2915.49793963807,59.0505288862549,0,25.4515314756659,0,49.9999999999997,0
"R0s4666",100,1.00000000000006,3.22092789458273,1.07523913453654,3.45188151727495,17.015488350904,85.0774417545235,3000,0.658783851021708,11.2095289428235,0.292539215206198,0.06,0.06,1,3000,16.726370186624,3.49394011312211,7.51286424756253e-26,14.6269607603099,3.03212006732689e-25,0.0186139484223976,7.24274950723886e-26,15.134114991522,0,0,0,0,0,0,0,0,31.2431951122851,8.58876652571276,1.84186728838936e-25,33.7085998052154,6.90693410465376e-25,26.4594385567858,2921.51800475154,54.8436725403682,1.20113687336095e-24,23.6383227081852,5.12632487968784e-25,50.0000000000004,0.2
"R0s4667",100,0.999999999999625,2.9899742718905,1.16954556539183,3.45188151727495,34.9042199162561,87.2605497906296,3000,0.689491985203251,24.0661798820303,0.225034382450085,0.06,0.06,1,3000,18.8015730032551,3.58359547394783,0,11.2517191225042,0,0.038183173814738,0,16.3249292264783,0,0,0,0,0,0,0,0,33.2442935593964,8.33879901507139,0,32.727544521527,0,25.6893629040062,2928.38877924859,50.042335553126,0,21.5688851982972,0,50.0000000000002,0.4
"R0s4668",100,0.999999999999062,2.75902064919828,1.28991831159915,3.45188151727495,53.0125686477778,88.3542810795973,3000,0.724706729561712,38.4185652503968,0.151903321927105,0.06,0.06,1,3000,21.3762540353284,3.628512570004,0,7.59516609635523,0,0.0579926475337472,0,17.3420746507785,0,0,0,0,0,0,0,0,35.8639799445964,8.01156049999899,0,31.4432213172178,0,24.6812382381856,2936.22458210696,44.5666311611242,0,19.2087867315583,0,49.9999999999998,0.6
"R0s4669",100,1.00000000000789,2.52806702650606,1.44599834079248,3.45188151727495,70.0029046601694,87.5036308253558,3000,0.764489160925903,53.5164618460289,0.0752204196594226,0.06,0.06,1,3000,24.5890070894722,3.59357826798176,0,3.76102098297113,0,0.0765790807698523,0,17.9798145788053,0,0,0,0,0,0,0,0,39.3749216914764,7.57299068859405,0,29.7219527024053,0,23.3301349175246,2945.09114353733,38.370626713314,0,16.5382297492355,0,50.0000000000002,0.8
"R0s4670",100,0.999999999854579,2.41259021515994,1.54113876233997,3.45188151727495,77.3763196065735,85.9736884510436,3000,0.785862888747951,60.8071780467066,0.036952620502838,0.06,0.06,1,3000,26.4762098652582,3.5307469589751,0,1.8476310251419,0,0.0846451651912653,0,18.0607669854342,0,0,0,0,0,0,0,0,41.5811071989095,7.29740469669068,0,28.640351769436,0,22.4811363349627,2949.89661569412,35.0125349565891,0,15.090849350866,0,50.0000000000007,0.9
"R0s4671",100,0.999999999846369,2.40104253402533,1.5513699783836,3.45188151727495,78.050718062197,85.7700198478327,3000,0.788042602222463,61.5072909670655,0.0331785729559275,0.06,0.06,1,3000,26.6758859248537,3.52238274529087,0,1.65892864779638,0,0.0853829176324731,0,18.057419764425,0,0,0,0,0,0,0,0,41.8214286992499,7.26738490083372,0,28.5225321406237,0,22.3886542592913,2950.38945745395,34.6681342810568,0,14.9424082648944,0,49.9999999999984,0.91
"R0s4672",100,0.999999999858642,2.38949485289072,1.56173772905213,3.45188151727495,78.711870207409,85.5563806595311,3000,0.790228771264576,62.2003844779376,0.0294186049063891,0.06,0.06,1,3000,26.87757299074,3.51360906199306,0,1.47093024531946,0,0.0861061793853299,0,18.051781522562,0,0,0,0,0,0,0,0,42.0655743915336,7.23688740565324,0,28.4028376699606,0,22.2947005328502,2950.88437535795,34.3222827850604,0,14.7933418567208,0,49.9999999999999,0.92
"R0s4673",100,0.999999999906064,2.37794717175611,1.57224347807111,3.45188151727495,79.3593008523216,85.3325815610729,3000,0.792421039272848,62.8859796573633,0.0256739450386735,0.06,0.06,1,3000,27.0812717109072,3.50441813392497,3.50104124231094e-24,1.28369725193367,1.25468131287339e-24,0.0868144306199052,1.26638862197396e-23,18.0437984726118,3.75650283100145e-33,5.41588508797605e-34,5.37463460018863e-58,1.35487611311031e-35,2.00235422486327e-58,9.18892041368455e-37,3.498452660681e-57,4.32146281193863e-34,42.3136057860209,7.20590452766785,7.0762589946434e-24,28.2812382015716,2.10990206678464e-23,22.1992514847391,2951.38132179719,33.9750137381195,3.83246267644541e-23,14.6436644658963,1.54788830525056e-23,49.9999999999976,0.93
"R0s4674",100,1.00000000001857,2.3663994906215,1.58288865859285,3.45188151727495,79.9925279497598,85.0984339888063,3000,0.794619034995335,63.5635853662755,0.0219458547833512,0.06,0.06,1,3000,27.2869812593083,3.49480221719944,0,1.09729273916756,0,0.0875071440047954,0,18.033416640321,0,0,0,0,0,0,0,0,42.5655845541905,7.17442856333748,0,28.1577035005747,0,22.1022833818976,2951.88024659866,33.6263621986649,0,14.4933912029787,0,50.0000000000012,0.94
"R0s4675",100,1.0000000002326,2.35485180948689,1.59367466970401,3.45188151727495,80.6110629395465,84.8537504627864,3000,0.796822372394108,64.2326984127002,0.0182356282227541,0.06,0.06,1,3000,27.4946992564304,3.48475361243476,0,0.911781411137705,0,0.0881837850837501,0,18.020581934913,0,0,0,0,0,0,0,0,42.8215724590315,7.14245179766724,0,28.0322032870372,0,22.0037724562693,2952.38109698303,33.2763650510569,0,14.3425379655241,0,49.9999999999996,0.95
"R0s4676",100,1.00000000061524,2.34330412835228,1.60460287283115,3.45188151727495,81.2144111286273,84.5983449263131,3000,0.799030650546334,64.8928037578445,0.014544591916446,0.06,0.06,1,3000,27.704421689116,3.47426467869869,0,0.7272295958223,0,0.0888438126915023,0,18.0052402236707,0,0,0,0,0,0,0,0,43.0816312822598,7.10996651340299,0,27.9047072716204,0,21.9036949327158,2952.88381750668,32.9250610397682,0,14.191121452764,0,49.9999999999992,0.96
"R0s4677",100,1.00000000127229,2.33175644721767,1.61567458797464,3.45188151727495,81.8020721082165,84.3320331025684,3000,0.801243453569418,65.543374765122,0.0108741046413487,0.06,0.06,1,3000,27.9161428285068,3.46332784815476,0,0.543705232067436,0,0.0894866794100947,0,17.9873374118608,0,0,0,0,0,0,0,0,43.3458227458521,7.07696500069428,0,27.7751851934261,0,21.8020270600293,2953.38835001609,32.572490801556,0,14.0391591794946,0,50,0.97
"R0s4678",100,1.00000000235626,2.32020876608306,1.62689108979372,3.45188151727495,82.3735402061186,84.0546328652821,3000,0.803460350577099,66.1838734922849,0.00722555704109244,0.06,0.06,1,3000,28.1298551465343,3.45193564128469,0,0.361277852054622,0,0.0901118320636793,0,17.9668195280595,0,0,0,0,0,0,0,0,43.6142084284136,7.04343956699576,0,27.6436068588465,0,21.6987451457514,2953.89463361773,32.2186968939446,0,13.8866694884477,0,49.9999999999967,0.98
"R0s4679",100,1.00000000381534,2.30866108494844,1.63825360315192,3.45188151727495,82.9283049595705,83.7659646074905,3000,0.80568089559233,66.8137510097806,0.00360037117968147,0.06,0.06,1,3000,28.3455492255529,3.44008068203246,0,0.180018558984074,0,0.0907187122357713,0,17.9436328211968,0,0,0,0,0,0,0,0,43.8868496654684,7.00938254526078,0,27.5099421789979,0,21.5938256102701,2954.40260462466,31.8637238175996,0,13.7336715611,0,50.000000000002,0.99
"R0s4680",100,1.00652079986907,1.2629551620656,1.00652079986907,1.2629551620656,0,23.3057224880146,3000,0.634511622743253,0,0.099724610227601,0.09,0.09,1,3000,40.1640764531897,0.957113859877398,0,4.98623051138005,0,0,0,3.89257917555279,0,0,0,0,0,0,0,0,80.0325982375204,2.50934514642365,0,9.80436279613987,0,7.65369381991632,2983.66609632223,13.6354238389445,0,2.69847983883183,0,50,0
"R0s4681",100,1.02483227889947,1.17845513837789,1.0989624985351,1.2629551620656,3.08475215161944,15.6379249563418,3000,0.666783382850225,2.05686147491132,0.0530346796360058,0.09,0.09,1,3000,44.0113131820246,0.642214577262495,0,2.65173398180029,0,0.00337424003273252,0,2.69136401888056,0,0,0,0,0,0,0,0,86.9450061337695,1.66817233052729,0,6.43393943571041,0,4.9528820999903,2989.96006842369,8.38385909480615,0,1.65607248143917,0,50.0000000000007,0.2
"R0s4682",100,1.04573383220701,1.09395511469018,1.20821332286322,1.2629551620656,2.13222868714462,5.43417458168328,3000,0.701269462070178,1.49526686444451,0.0137468984267565,0.09,0.09,1,3000,48.1222638559202,0.223169387338123,0,0.687344921337825,0,0.00233214878249989,0,0.964889686621396,0,0,0,0,0,0,0,0,95.5264659800897,0.581969001009856,0,2.21191784263726,0,1.67964717626353,2996.79428374732,2.67786175440542,0,0.527854498672444,0,50,0.4
"R0s4683",100,1.00398825261241,1.00945509100247,1.25640573449746,1.2629551620656,0.384922927250674,0.642273602050358,3000,0.715324611194034,0.275344843275258,0.00110296619889845,0.09,0.09,1,3000,49.7924959440344,0.0263767393039161,0,0.0551483099449225,0,0.000421077012186184,0,0.12555792970534,0,0,0,0,0,0,0,0,99.4470888432485,0.0693169115536119,0,0.271271931851163,0,0.212322313345635,2999.63703436324,0.302988167016739,0,0.0599774697525395,0,50.0000000000008,0.6
"R0s4684",100,0.924656853425034,0.924955067314766,1.26258248653386,1.2629551620656,0.0283474952973398,0.0350516957608222,3000,0.717077561139733,0.0203273527922365,3.04603145099587e-05,0.09,0.09,1,3000,49.9893081261027,0.00143949469243623,0,0.00152301572549793,0,3.10190268392204e-05,0,0.00769834445229337,0,0,0,0,0,0,0,0,99.9673497558009,0.00380038993877342,0,0.0157669594664057,0,0.0130828947904199,2999.98060632404,0.016167335591612,0,0.00322633979119887,0,49.9999999999998,0.8
"R0s4685",100,0.882655771841804,0.882705055470912,1.262892581121,1.2629551620656,0.0052196591890736,0.0057513839670419,3000,0.71716528025529,0.00374335834516906,2.492753417954e-06,0.09,0.09,1,3000,49.9983040591169,0.000236196466818969,0,0.0001246376708977,0,5.71242018488295e-06,0,0.00132939432600258,0,0,0,0,0,0,0,0,99.994411330758,0.000624724083091502,0,0.00267430867120379,0,0.00228963648628724,2999.99684658857,0.00262698243441262,0,0.000526428856913848,0,50.0000000000008,0.9
"R0s4686",100,0.878440172012041,0.878480054286527,1.2629044479652,1.2629551620656,0.00426449004969048,0.00464996622899399,3000,0.717168636590929,0.00305835851469211,1.81279170450081e-06,0.09,0.09,1,3000,49.9986338022937,0.000190963705502833,0,9.06395852250407e-05,0,4.66714650038413e-06,0,0.00107992726574799,0,0,0,0,0,0,0,0,99.9954624073613,0.000505175387811571,0,0.00216931844427243,0,0.00186309880913936,2999.9974527249,0.00212188528324666,0,0.000425385311674565,0,49.9999999999967,0.91
"R0s4687",100,0.874223123475471,0.874255053102142,1.26291450492997,1.2629551620656,0.00344616558752171,0.00371919638538304,3000,0.717171481001682,0.00247149167817998,1.28800628919312e-06,0.09,0.09,1,3000,49.998911272732,0.000152739071268297,0,6.44003144596562e-05,0,3.7716099339267e-06,0,0.00086781627420154,0,0,0,0,0,0,0,0,99.9963552871738,0.00040412666854954,0,0.00174082267458932,0,0.0014997634770503,2999.99796439563,0.00169555012048013,0,0.000340054522727293,0,50.0000000000018,0.92
"R0s4688",100,0.870004831881061,0.870030051917756,1.26292300565303,1.2629551620656,0.00274695846430242,0.00293475466591522,3000,0.717173885238378,0.00197004687443222,8.88682988365264e-07,0.09,0.09,1,3000,49.9991440885066,0.000120523805581734,0,4.44341494182632e-05,0,3.00641544372113e-06,0,0.000687947130673525,0,0,0,0,0,0,0,0,99.9971118288386,0.00031894496053271,0,0.00137818147351638,0,0.0011910447237357,2999.99839513608,0.0013366721124182,0,0.000268188017657633,0,50.0000000000077,0.93
"R0s4689",100,0.865785475093828,0.865805050733371,1.26293017003036,1.2629551620656,0.00215128082132488,0.00227561455554587,3000,0.717175911504123,0.00154284678393501,5.90201331462559e-07,0.09,0.09,1,3000,49.999338813955,9.3454396531658e-05,0,2.95100665731279e-05,0,2.35450841363654e-06,0,0.000535867077311519,0,0,0,0,0,0,0,0,99.9977510242368,0.000247353310259191,0,0.00107215966331473,0,0.000929462790390885,2999.99875667431,0.00103548908322277,0,0.00020784316949329,0,50.0000000000039,0.94
"R0s4690",100,0.861565206765606,0.861580049548985,1.26293618846616,1.2629551620656,0.00164544502924377,0.00172361680397767,3000,0.71717761365762,0.00118007633947784,3.72228360724763e-07,0.09,0.09,1,3000,49.9995010988698,7.07850843522656e-05,0,1.86114180362382e-05,0,1.80091297455923e-06,0,0.000407703720374779,0,0,0,0,0,0,0,0,99.9982893570179,0.000187384804471971,0,0.000814749917110783,0,0.000708508255658753,2999.99905907939,0.000783580245121909,0,0.000157343430468969,0,50.0000000000055,0.95
"R0s4691",100,0.857344159519024,0.8573550483646,1.26294122568781,1.2629551620656,0.00121744833387003,0.00126309555634948,3000,0.717179038293079,0.000873128425256417,2.18031368440902e-07,0.09,0.09,1,3000,49.9996358002081,5.1872507447617e-05,0,1.09015684220451e-05,0,1.33249645626466e-06,0,0.000300093220862021,0,0,0,0,0,0,0,0,99.9987411188844,0.000137342211308147,0,0.000599016893794694,0,0.000522522010231815,2999.99931107007,0.000573689811109179,0,0.0001152434630483,0,50.0000000000013,0.96
"R0s4692",100,0.853122447682111,0.853130047180215,1.26294542401983,1.2629551620656,0.000856779505304966,0.00088055075022523,3000,0.717180225666888,0.00061446531896138,1.13893325133917e-07,0.09,0.09,1,3000,49.9997470885147,3.61622484692086e-05,0,5.69466625669583e-06,0,9.3775790096225e-07,0,0.000210116822007686,0,0,0,0,0,0,0,0,99.9991186880765,9.57626053137126e-05,0,0.000418960096628898,0,0.000366589243639695,2999.99952009952,0.000399572654389067,0,8.02986127135595e-05,0,50.0000000000094,0.97
"R0s4693",100,0.848900169759423,0.848905045995829,1.26294890637228,1.2629551620656,0.000554245613019048,0.000564361441838308,3000,0.717181210543307,0.000397494539683319,4.86167436973519e-08,0.09,0.09,1,3000,49.9998385406303,2.31770612664603e-05,0,2.4308371848676e-06,0,6.06638586142325e-07,0,0.000135244828380952,0,0,0,0,0,0,0,0,99.9994327742975,6.13864031236011e-05,0,0.000269393368942297,0,0.000236445931970844,2999.99969270655,0.000255859438182634,0,5.14382173624487e-05,0,49.9999999999957,0.98
"R0s4694",100,0.844677410449016,0.844680044811444,1.26295177865005,1.2629551620656,0.000301817217684728,0.000304535346132466,3000,0.717182022876261,0.000216457882718018,1.31035357905062e-08,0.09,0.09,1,3000,49.999913220637,1.25065850567748e-05,0,6.55176789525309e-07,0,3.30352688237254e-07,0,7.32872492238293e-05,0,0,0,0,0,0,0,0,99.9996926340307,3.31303031610467e-05,0,0.000145839180273806,0,0.000128396488489363,2999.99983431817,0.000137938942821097,0,2.774230749776e-05,0,50.0000000000008,0.99
"R0s4695",100,0.519843363874076,0.519843366604962,0.519843363874076,0.519843366604962,0,3.03215561429569e-07,3000,0.405386321340765,0,2.11744908629131e-09,0.12,0.12,1,3000,49.999999746653,1.24523844529597e-08,0,1.05872454314565e-07,0,0,0,1.35022052356664e-07,0,0,0,0,0,0,0,0,99.9999994791946,3.35809757565953e-08,0,2.14133706706757e-07,0,2.73090603045951e-07,2999.99999972196,2.51827315336348e-07,0,2.61937762391715e-08,0,49.9999999999999,0
"R0s4696",100,0.485062419096099,0.485062419417436,0.519843366263891,0.519843366604962,1.0857275247394e-08,3.54406560392358e-08,3000,0.405386322761782,4.40139088775358e-09,1.86663980172017e-10,0.12,0.12,1,3000,49.9999999721282,1.4554684205025e-09,0,9.33319900860086e-09,0,1.19035173917507e-11,0,1.70688665242053e-08,0,0,0,0,0,0,0,0,99.9999999308877,3.93856136141298e-09,0,2.73078031084656e-08,0,3.78674364640102e-08,2999.9999999702,2.89874733335059e-08,0,3.03171324753271e-09,0,49.9999999999977,0.2
"R0s4697",100,0.450281472185487,0.45028147222991,0.519843366555576,0.519843366604962,2.65819989420123e-09,4.74675942411051e-09,3000,0.405386322935221,1.07759788073703e-09,1.71379384227939e-11,0.12,0.12,1,3000,49.9999999965708,1.94938785384415e-10,0,8.56896921139695e-10,0,2.91498100170021e-12,0,2.37616802324423e-09,0,0,0,0,0,0,0,0,99.9999999895788,5.29100348274476e-10,0,3.96442312110738e-09,0,5.94089596208219e-09,2999.99999999169,3.83162762957927e-09,0,4.02631905474849e-10,0,50.0000000000017,0.4
"R0s4698",100,0.415500525035122,0.415500525042384,0.51984336659663,0.519843366604962,5.77739416314455e-10,7.66737061737474e-10,3000,0.405386322959633,2.34207657608561e-10,1.65546659565742e-12,0.12,0.12,1,3000,49.9999999994978,3.14881750200195e-11,0,8.27733297828711e-11,0,6.33655860868463e-13,0,3.85814664355311e-10,0,0,0,0,0,0,0,0,99.9999999981266,8.56698542115488e-11,0,6.85207786241855e-10,0,1.09609082154203e-09,2999.99999999935,6.12520606292179e-10,0,6.46035128674403e-11,0,49.9999999999985,0.6
"R0s4699",100,0.380719577853686,0.380719577854858,0.519843366603566,0.519843366604962,1.13367316577512e-10,1.26570882972864e-10,3000,0.405386322963757,4.59575596116256e-11,1.21816904170194e-13,0.12,0.12,1,3000,49.9999999999277,5.19798287362891e-12,0,6.09084520850968e-12,0,1.24355318654138e-13,0,6.26444139746534e-11,0,0,0,0,0,0,0,0,99.9999999996934,1.4167946902826e-11,0,1.19358529163159e-10,0,2.0110829316021e-10,2999.9999999995,1.00324497469167e-10,0,1.06109538932129e-11,0,50.0000000000018,0.8
"R0s4700",100,0.363329104260896,0.363329104261095,0.519843366604733,0.519843366604962,3.88488435818081e-11,4.08169601181701e-11,3000,0.405386322964451,1.57487898510503e-11,1.85530480275093e-14,0.12,0.12,1,3000,49.9999999999707,1.67626119581807e-12,0,9.27652401375464e-13,0,4.26163828386845e-14,0,1.9938820630111e-11,0,0,0,0,0,0,0,0,99.9999999999044,4.572278300215e-12,0,3.93574858884609e-11,0,6.77566646529255e-11,3000.00000000117,3.2251579290888e-11,0,3.41494406577464e-12,0,49.9999999999933,0.9
"R0s4701",100,0.361590056900217,0.361590056901718,0.519843366602889,0.519843366604962,3.38455069467913e-11,3.53686655564693e-11,3000,0.405386322963354,1.37205056099904e-11,1.43873836057423e-14,0.12,0.12,1,3000,49.9999999999844,1.45251193250387e-12,0,7.19369180287114e-13,0,3.7127998769777e-14,0,1.72527023115616e-11,0,0,0,0,0,0,0,0,99.9999999999122,3.96223432772894e-12,0,3.41748866718077e-11,0,5.89527391552715e-11,2999.9999999901,2.79385083067562e-11,0,2.95856141937962e-12,0,50.0000000000039,0.91
"R0s4702",100,0.359851009540775,0.359851009542342,0.519843366602749,0.519843366604962,2.91796600994941e-11,3.03319557700465e-11,3000,0.405386322963271,1.1829035113052e-11,1.09059140572795e-14,0.12,0.12,1,3000,49.9999999999734,1.24566553470417e-12,0,5.45295702863977e-13,0,3.20097841177956e-14,0,1.47744269069369e-11,0,0,0,0,0,0,0,0,99.9999999999143,3.39821590506093e-12,0,2.93683361410967e-11,0,5.07618796165367e-11,2999.99999998947,2.39530570908776e-11,0,2.53677794793277e-12,0,49.99999999999,0.92
